Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-07-08T04:00:00.000Z,233.9605908806,238.212982205,230.0732494212,231.365737915,20401800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-09T04:00:00.000Z,232.3622251,233.3488593428,228.8991443275,232.6582183838,10871600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-10T04:00:00.000Z,237.2360627517,237.354705616,230.8686341955,232.3517303467,11486300,0.5,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-11T04:00:00.000Z,228.7626309758,231.3629977009,227.2795348367,227.9617614746,10208200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-14T04:00:00.000Z,226.864279936,228.0408720065,222.5830737447,226.6961975098,11337000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-15T04:00:00.000Z,229.7909282732,232.9449819312,226.6170957749,232.3121948242,10728800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-16T04:00:00.000Z,232.8461077473,238.6104102293,230.5621419705,238.5807495117,12597500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-17T04:00:00.000Z,240.597740294,248.7646660536,239.2827265686,245.9467773438,17631300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-18T04:00:00.000Z,245.6995917707,246.8662868159,242.2390341401,242.6839599609,9678100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-21T04:00:00.000Z,242.5455441473,244.0187584342,240.498879287,240.7954864502,7348400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-22T04:00:00.000Z,239.2530647263,239.5595688476,232.7571114879,235.4266815186,11380900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-23T04:00:00.000Z,237.2459434843,240.6768404377,235.9704874386,239.1739654541,7255800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-24T04:00:00.000Z,239.6782407271,241.3294193794,237.8490826827,240.0935058594,8237900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-25T04:00:00.000Z,239.6090109435,242.7037430783,238.7092623228,242.3576812744,7149600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-28T04:00:00.000Z,243.2277665725,244.9877061156,240.6768394053,244.9185028076,6756800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-29T04:00:00.000Z,245.8973438895,250.2181076909,243.8111213239,247.1629180908,8415300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-30T04:00:00.000Z,245.8380361104,248.220881062,242.832300987,247.7759552002,8441400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-07-31T04:00:00.000Z,252.887678869,257.9301968556,250.4652914462,250.9102172852,15548700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-01T04:00:00.000Z,245.0371486684,245.6106143258,239.2728464659,241.6655731201,12718200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-04T04:00:00.000Z,243.1288839233,250.0598960945,243.1288839233,249.684173584,8614800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-05T04:00:00.000Z,252.5317385225,255.5770161255,248.5372576218,252.7888031006,11197300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-06T04:00:00.000Z,253.9456054014,253.9456054014,248.8833087256,253.540222168,9930200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-07T04:00:00.000Z,254.8058070284,254.8552616728,243.7419220055,246.579574585,11954200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-08T04:00:00.000Z,247.2123531183,248.0626621836,245.0668091587,247.232131958,8313300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-11T04:00:00.000Z,245.6007224354,251.819847559,242.7927306099,249.8324890137,9012100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-12T04:00:00.000Z,249.7336171186,254.9639961997,248.2505209789,250.9991912842,9998400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-13T04:00:00.000Z,254.2719014538,254.7662668312,239.9056297086,241.4282684326,14182100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-14T04:00:00.000Z,242.189596445,246.1148587659,239.8364274972,242.1994934082,10285600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-15T04:00:00.000Z,244.1374116663,247.8056096377,240.1923702729,245.4820861816,11554000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-18T04:00:00.000Z,243.4255159848,246.3521657435,240.8745887519,246.2631835938,6759900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-19T04:00:00.000Z,246.4411494729,246.4411494729,229.6129471983,231.9760131836,16819300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-20T04:00:00.000Z,229.5634919507,233.221807694,225.6777874522,232.4110412598,11256400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-21T04:00:00.000Z,230.4237249662,233.2613776453,229.8107015872,230.5324859619,7403100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-22T04:00:00.000Z,231.4223179408,235.8122849038,228.8516270316,233.7062835693,9343600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-25T04:00:00.000Z,234.6752506738,236.3363111001,232.6186888935,232.7571105957,6308600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-26T04:00:00.000Z,232.3517388901,234.2402183462,230.0875519877,231.5706481934,11805200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-27T04:00:00.000Z,232.3517336304,233.864490519,230.0578709758,233.1526031494,5637600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-28T04:00:00.000Z,232.8856538835,239.223422147,232.4703887438,237.6118011475,8691500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-08-29T04:00:00.000Z,234.9323046252,235.5354309619,220.5957093291,223.5816802979,16618600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-02T04:00:00.000Z,219.4982327776,222.9093509453,216.3244003411,222.7610473633,10461900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-03T04:00:00.000Z,223.3542721043,223.3542721043,219.2510454951,220.9318847656,8900800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-04T04:00:00.000Z,219.4982230011,221.0505374955,217.0857175957,220.4869537354,10303100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-05T04:00:00.000Z,229.9293462353,231.9760111077,223.3443956102,230.1765289307,15386100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-08T04:00:00.000Z,237.1866403489,239.6881281644,232.6582512961,235.7925262451,18803000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-09T04:00:00.000Z,237.2360611465,240.7460583645,231.9166848259,238.7883605957,41178700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-10T04:00:00.000Z,315.592960762,341.8239855426,308.572966619,324.6299438477,131618100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-11T04:00:00.000Z,326.6173351959,327.2699011574,301.1674135651,304.3906555176,69986000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-12T04:00:00.000Z,302.3440015774,304.4994274925,288.4622126143,288.8873596191,51781900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-15T04:00:00.000Z,302.9965652671,303.5700158538,293.939787532,298.7351379395,40004000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-16T04:00:00.000Z,310.5208045499,316.364207423,298.863659522,303.1943054199,51923300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-17T04:00:00.000Z,304.2225951798,305.1816653035,291.7052590997,298.0133666992,27707900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-18T04:00:00.000Z,299.6249779887,300.3961867746,288.7093819486,293.2773132324,24673100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-19T04:00:00.000Z,295.6304682806,307.6039821279,293.9694080082,305.1816101074,40776200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-22T04:00:00.000Z,306.1407416634,325.7868190658,303.4612894757,324.4520263672,44437500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-23T04:00:00.000Z,320.3487707249,321.3375014987,306.5559643603,310.2933654785,35280200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-24T04:00:00.000Z,308.3455653224,308.9487067861,296.6488935187,304.9838867188,33765300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-25T04:00:00.000Z,291.9425069431,295.3833006889,285.2982353407,288.0469055176,39274900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-26T04:00:00.000Z,289.6981253103,290.6868561134,279.8108172792,280.265625,25990700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-29T04:00:00.000Z,281.3927778069,282.7572310713,276.4589908407,279.5735168457,25778500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-09-30T04:00:00.000Z,280.4930200061,280.799524115,272.7907992587,278.0706176758,23880800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-01T04:00:00.000Z,275.6581196436,286.7220190944,274.7485042555,285.7530822754,23378300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-02T04:00:00.000Z,288.5116521277,291.6459422221,282.8264496975,285.5256958008,16215500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-03T04:00:00.000Z,286.3364357918,291.3196472998,280.799537469,282.915435791,13688400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-06T04:00:00.000Z,289.0851219095,293.336652365,287.522910317,288.3040161133,14076800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-07T04:00:00.000Z,289.9156482196,289.9156482196,267.9460484974,281.0368347168,31723400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-08T04:00:00.000Z,282.203562899,288.244693704,280.4040655714,285.3773803711,18982100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-09T04:00:00.000Z,288.764696579,298.0947169293,284.5157023919,294.1230163574,26479800,0.5,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-10T04:00:00.000Z,297.4113006538,304.780225697,289.2203182409,290.1612243652,28895300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-13T04:00:00.000Z,295.8463891177,307.7317474181,294.8955386909,305.0674438477,21703700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-14T04:00:00.000Z,300.6698722451,301.5117578741,289.190600136,296.1435241699,17346200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-15T04:00:00.000Z,301.9871306577,308.0387744673,296.0642799549,300.7193603516,13698900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-16T04:00:00.000Z,302.6804673072,319.4586340374,300.1746387813,310.009765625,32500900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-17T04:00:00.000Z,300.848134846,301.3730703002,284.7533786608,288.5269775391,37653000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-20T04:00:00.000Z,286.1895582947,286.4767660471,272.6798521087,274.5319824219,32810700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-21T04:00:00.000Z,275.4530756307,277.6221559942,269.6589874915,272.5213623047,18370800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-22T04:00:00.000Z,272.1945440818,274.5518118451,266.6777492206,270.0551757812,16474000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-23T04:00:00.000Z,270.352287818,280.3954305661,269.7877562437,277.3943786621,16872200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-24T04:00:00.000Z,283.1884825509,284.446338751,279.5535305198,280.6231994629,13194900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-27T04:00:00.000Z,283.8322611152,284.2581458565,277.1368330944,278.7116394043,13855800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-28T04:00:00.000Z,280.2963770657,282.7328671451,277.8598869863,278.1470947266,12448500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-29T04:00:00.000Z,278.7710762222,278.9295512966,268.757676156,272.669921875,18007100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-30T04:00:00.000Z,266.1726046002,267.1828794578,253.8316486598,254.435836792,27954200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-10-31T04:00:00.000Z,257.0308055082,263.2706069655,254.2575369069,260.1011657715,16898700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-03T05:00:00.000Z,262.7060422526,263.0824167907,252.7916773881,255.3866577148,15709200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-04T05:00:00.000Z,247.5918238761,252.8411936039,242.8475915601,245.799118042,19772600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-05T05:00:00.000Z,245.5416201194,249.988715679,244.6700222756,247.9186859131,11991500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-06T05:00:00.000Z,245.5713345861,246.6905440901,237.0039623528,241.4708862305,18678300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-07T05:00:00.000Z,236.7167172519,238.1033363286,230.1302539677,236.9742279053,20969300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-10T05:00:00.000Z,243.6003327398,244.8780172882,234.8051774075,238.5292510986,16698700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-11T05:00:00.000Z,233.9732042191,235.1815503222,226.7033295495,233.8939666748,20686600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-12T05:00:00.000Z,234.478326217,234.5476496181,224.009298727,224.821472168,24195000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-13T05:00:00.000Z,222.8405821699,223.0089562754,213.1639148214,215.4914703369,30009000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-14T05:00:00.000Z,208.8158515894,224.8808961195,208.7564272135,220.7210235596,36053800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-17T05:00:00.000Z,216.1253517315,220.6714978405,213.5006592648,217.7595825195,16143800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-18T05:00:00.000Z,214.1444652167,221.56290055,212.4507948875,218.3835754395,21098300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-19T05:00:00.000Z,216.9672215202,225.9703771444,215.2339400361,223.3754119873,21679500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-20T05:00:00.000Z,228.951627051,231.7644916127,208.2909115104,208.6771850586,27459600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-21T05:00:00.000Z,205.1016832238,206.319928307,191.7009419686,196.8611602783,44834100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-24T05:00:00.000Z,194.9793127217,201.8728275109,192.4437719161,198.3666381836,31144700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-25T05:00:00.000Z,192.2258754104,197.5049575325,183.8566047732,195.1476898193,29595000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-26T05:00:00.000Z,207.4985586937,207.9937819841,200.3079219572,203.0019378662,26544100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-11-28T05:00:00.000Z,197.6039836844,200.4069492051,195.7221413042,200.0206756592,13848500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-01T05:00:00.000Z,198.5845410487,201.555880815,194.8208409887,199.0203399658,13461200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-02T05:00:00.000Z,203.1802153722,207.6966494602,198.0893204414,199.178817749,19664500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-03T05:00:00.000Z,198.4161693394,205.9336554119,197.4950461419,205.7454681396,19060500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-04T05:00:00.000Z,205.874234115,213.3521090851,204.3489529768,212.2824249268,23316900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-05T05:00:00.000Z,216.9077902927,217.4030135582,211.5791831197,215.5013580322,24208700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-08T05:00:00.000Z,219.2353493496,222.6028615662,214.8377642603,218.4330749512,24711200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-09T05:00:00.000Z,217.9279501905,220.4932030926,216.1946687519,219.4136199951,17643600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-10T05:00:00.000Z,219.681054187,223.1674303758,215.5013684157,220.879486084,47928000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-11T05:00:00.000Z,188.7989307795,200.0603191801,184.4508707012,196.9503173828,100612700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-12T05:00:00.000Z,194.4939881111,195.959859916,184.2032488535,188.1551361084,55201600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-15T05:00:00.000Z,186.4911659782,187.1646774611,179.6669901559,183.1533660889,43897500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-16T05:00:00.000Z,182.9354717583,187.9867551255,182.7274864495,186.8477325439,32433500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-17T05:00:00.000Z,181.5587530937,184.718279979,175.3783763475,176.7550964355,50222000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-18T05:00:00.000Z,180.9743927179,182.9948970066,176.8739446532,178.3100891113,36297300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-19T05:00:00.000Z,186.5902315171,193.2559328016,186.3228067076,190.1360321045,77008600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-22T05:00:00.000Z,194.9397079611,196.9007880064,190.9878205683,196.4848022461,27148000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-23T05:00:00.000Z,194.5533989772,195.3160470147,190.3539154844,193.473815918,18301600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-24T05:00:00.000Z,193.1370845584,196.3857481563,192.5626237241,195.603302002,9282700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-26T05:00:00.000Z,196.1678494036,198.4557786108,194.2364815737,196.098526001,11262000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-29T05:00:00.000Z,192.305097048,196.6135302771,190.7996141286,193.5134429932,14748100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-30T05:00:00.000Z,194.1869508945,196.4847941769,193.8403036649,195.3259735107,14197400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2025-12-31T05:00:00.000Z,194.5435119839,195.3160590935,192.8696548752,193.0479431152,10341500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-02T05:00:00.000Z,195.5834974021,196.6927927924,192.3546468262,193.8403167725,14540700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-05T05:00:00.000Z,196.4451590395,199.7631609249,190.4925808984,190.7500915527,22635500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-06T05:00:00.000Z,190.7203986971,193.0182421094,188.8781673797,191.8990325928,16474500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-07T05:00:00.000Z,193.4342163712,193.8006767626,190.1657396976,190.9977111816,11171200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-08T05:00:00.000Z,189.0564406694,189.1257640685,184.3716176469,187.838180542,19468500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-09T05:00:00.000Z,190.3307941829,198.7916949677,187.4707628456,197.1432189941,26152700,0.5,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-12T05:00:00.000Z,196.2295977954,205.1671804148,195.6436780852,203.2604827881,25428500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-13T05:00:00.000Z,203.5782664872,206.3588507185,199.2683692626,200.8870544434,15857400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-14T05:00:00.000Z,200.2812978563,200.2812978563,189.4866885305,192.2672729492,22473200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-15T05:00:00.000Z,193.6575428197,193.6575428197,188.0765240221,188.5333404541,16418600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-16T05:00:00.000Z,188.5929308553,190.5393292852,185.2363671416,189.7647399902,19224700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-20T05:00:00.000Z,185.8917799021,185.8917799021,178.1160816382,178.6721954346,29129500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-21T05:00:00.000Z,178.4338661843,179.3474990847,169.4168516305,172.6741027832,38190000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-22T05:00:00.000Z,178.1260090522,178.9105386449,175.2759182335,176.9442596436,21141900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-23T05:00:00.000Z,171.4228283608,178.4040721808,170.8071330789,175.931350708,23011300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-26T05:00:00.000Z,177.8579108732,184.0248347655,177.2918566666,181.1747436523,21100400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-27T05:00:00.000Z,177.9472678103,178.4735908944,172.4754715603,173.6870117188,27093700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-28T05:00:00.000Z,173.7068700072,180.4199817116,170.6680945459,171.6015777588,35882700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-29T05:00:00.000Z,168.9699532635,169.0494002581,160.399815175,167.8378601074,37254500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-01-30T05:00:00.000Z,167.0036818626,167.7286148208,162.1078803679,163.438583374,27362400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-02T05:00:00.000Z,169.7346193278,170.0126762359,158.8903544546,158.9499359131,47421000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-03T05:00:00.000Z,157.1624193142,158.2746621201,150.8465270012,153.5973205566,43260100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-04T05:00:00.000Z,152.8227300461,152.872386313,143.4283310728,145.6528015137,42323400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-05T05:00:00.000Z,144.5902389377,145.5336474541,134.312012339,135.5334777832,42789000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-06T05:00:00.000Z,138.7807975222,142.2068678473,137.9466267767,141.8295135498,29962400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-09T05:00:00.000Z,147.4601828211,158.6420858928,145.9805109624,155.5039978027,49936500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-10T05:00:00.000Z,158.8903503929,164.2429684657,155.8714404028,158.7811126709,40092200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-11T05:00:00.000Z,162.5249737007,162.5249737007,152.9319649875,156.0700531006,24538900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-12T05:00:00.000Z,156.8347009173,157.9370033413,151.4423668656,155.3947601318,23285400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-13T05:00:00.000Z,158.1455614065,161.174411924,154.21301833,159.0293884277,18597000,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-17T05:00:00.000Z,156.884359969,158.1753471335,151.819738997,152.9021759033,19610800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-18T05:00:00.000Z,153.3391407134,156.2090974038,150.32021521,155.0869293213,14801100,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-19T05:00:00.000Z,156.0998468675,158.9698033225,154.6896967734,155.4543457031,14976300,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-20T05:00:00.000Z,152.2368232981,152.9220403735,146.3678072166,147.053024292,29621900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-23T05:00:00.000Z,144.6795995788,144.7888373027,137.6288340984,140.3299713135,31749800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-24T05:00:00.000Z,139.8632339643,145.7421753907,137.7678667625,145.1264801025,21336600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-25T05:00:00.000Z,148.1255304859,152.2169520959,146.3181455049,146.8643341064,27303900,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-26T05:00:00.000Z,147.7580850714,151.4423616517,144.1433302912,149.2675476074,20652200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-02-27T05:00:00.000Z,142.8821541261,145.0668934392,141.1145001693,144.3916015625,36425200,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-02T05:00:00.000Z,140.6378163616,149.1285224804,140.2008654741,148.2149047852,22418800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-03T05:00:00.000Z,143.7461272412,149.8832603225,142.0579201418,147.9765777588,20120800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-04T05:00:00.000Z,148.9696296499,152.544668618,148.0659522924,151.3132629395,17585400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-05T05:00:00.000Z,151.5317371567,156.8446393005,149.0788661643,153.7164764404,24094800,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-06T05:00:00.000Z,151.8594541065,158.0859741003,150.5684669489,151.8991851807,38000600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-09T04:00:00.000Z,149.6548443835,150.9458314993,145.4144539532,150.5088806152,31173500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-10T04:00:00.000Z,152.5545953575,153.0709932477,147.4204526434,148.363861084,51544600,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-11T04:00:00.000Z,165.2261091056,170.5687868705,159.4663308335,161.9887084961,83247500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-12T04:00:00.000Z,163.5180545518,166.6660681676,157.5100094464,158.0561981201,37133700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-13T04:00:00.000Z,157.9469487102,159.655021262,153.0809224299,154.0342712402,26350400,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-16T04:00:00.000Z,154.9776778522,157.6390991826,153.4384245049,154.8883056641,21607700,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
2026-03-17T04:00:00.000Z,154.3619860572,157.8178471195,152.4354380315,153.6171875,23929500,0.0,0.0,ORCL,甲骨文,Oracle Corporation,USD
